DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.9646836,0.96470016,0.9151474,0.7406456,0.7400984,0.68889755
0.123921625,0.12394774,0.11463687,0.050049774,0.05003202,0.04653174
0.10663953,0.106605366,0.096640036,0.046556346,0.04648769,0.040721945
0.49450272,0.4945395,0.44068718,0.96417207,0.96411335,0.95385545
0.118859924,0.11887763,0.109630615,0.05023553,0.050221182,0.049504284
0.15288788,0.15294628,0.13242443,0.06273135,0.062748834,0.061274055
0.14786103,0.14795944,0.1281751,0.11174624,0.11178554,0.1171039
0.15727213,0.1573309,0.13543476,0.07282378,0.07283956,0.07193426
0.11637939,0.116353445,0.10407354,0.054520864,0.054448817,0.051173493
0.16374494,0.16382663,0.13870706,0.0740851,0.07413497,0.07482473
