DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11484449,0.11484949,0.10613219,0.04574218,0.045691557,0.041684482
0.119321436,0.119300194,0.1080509,0.049610294,0.049563333,0.04643643
0.4039453,0.4037423,0.3370828,0.99762356,0.9976159,0.9956811
0.12005609,0.12001099,0.100425266,0.062039357,0.061997242,0.05851155
0.8277581,0.82776463,0.7487275,0.99443054,0.9944164,0.98535234
0.5647214,0.56471837,0.4803136,0.99002105,0.990013,0.97884625
0.14167379,0.14167392,0.12013303,0.07386398,0.07384142,0.0723775
0.15837653,0.1584848,0.13570663,0.08196786,0.08202213,0.08505125
0.6101555,0.61013997,0.5194251,0.9921503,0.9921373,0.9832775
0.12881115,0.12878643,0.108794935,0.063743435,0.06371282,0.06195364
