DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13557892,0.13564791,0.11747191,0.101640545,0.10166729,0.10534438
0.37397456,0.3740035,0.32624194,0.9830237,0.98301446,0.972597
0.10891384,0.10887776,0.09960819,0.042399537,0.0423457,0.039531227
0.12818395,0.12816249,0.10773672,0.06889521,0.06885658,0.06491768
0.52449375,0.5244307,0.44164202,0.9927653,0.9927544,0.9853127
0.14296828,0.14297587,0.1233123,0.072766624,0.07273925,0.07171417
0.11516606,0.11517091,0.10563075,0.043001696,0.042985518,0.04137709
0.5501303,0.55027604,0.4850589,0.9825124,0.9824842,0.97003824
0.5793197,0.5792278,0.48631898,0.9966715,0.9966654,0.99208075
0.13312516,0.1331113,0.11171962,0.07076098,0.07072158,0.0689312
