DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11586566,0.11585907,0.106679834,0.04577419,0.045741033,0.043169983
0.16776425,0.16779578,0.14704116,0.107510716,0.10746851,0.11002201
0.110067956,0.11004626,0.10108637,0.04398439,0.04392101,0.040071663
0.48781684,0.48795384,0.4299056,0.98419327,0.9841767,0.97237533
0.14269434,0.14272216,0.12596858,0.059173223,0.05916407,0.056916196
0.13320677,0.13325672,0.12281548,0.056207918,0.056207545,0.052901596
0.11364712,0.11363734,0.104538865,0.04470253,0.044653513,0.0414998
0.13179491,0.13187395,0.11437066,0.109321095,0.10936516,0.11068116
0.13545793,0.1354932,0.11832034,0.090364605,0.09034812,0.09462862
0.69242054,0.69236076,0.6059055,0.9992902,0.9992882,0.9978035
