DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14047776,0.1404788,0.11835379,0.075967364,0.07595145,0.074982814
0.15462598,0.15467434,0.13074784,0.079701215,0.079728976,0.08043884
0.10517181,0.105139025,0.089906506,0.058325216,0.05829403,0.049461704
0.15386744,0.15391967,0.12945448,0.0801494,0.080186166,0.08302719
0.11893174,0.11889818,0.09776342,0.08247148,0.0824608,0.07823025
0.19232851,0.1924223,0.17016159,0.13105595,0.1311168,0.13370383
0.64337313,0.6432867,0.5482874,0.99341965,0.9933993,0.98701835
0.14571925,0.14575233,0.1280255,0.06233269,0.062326636,0.060229626
0.9108612,0.91084266,0.82795364,0.9783945,0.97832984,0.9589036
0.13234757,0.1323453,0.11170481,0.07742899,0.07742689,0.08222951
