DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12420053,0.12421841,0.11438028,0.05314031,0.053125985,0.051137112
0.1385975,0.13865277,0.122162856,0.0526456,0.052655894,0.051029924
0.13603915,0.13610075,0.12005291,0.055826627,0.055840414,0.055027645
0.107743494,0.10768828,0.09042522,0.058900975,0.058855094,0.053570993
0.9562652,0.9562714,0.89422935,0.7838545,0.7833295,0.6406033
0.67670125,0.67656857,0.5953338,0.99304277,0.993024,0.9874357
0.12271384,0.12274313,0.11347945,0.04939151,0.049355492,0.04486254
0.12076012,0.120775126,0.111242406,0.05068921,0.050673466,0.049376417
0.11942638,0.1194577,0.10874835,0.044700813,0.04470404,0.04401255
0.11646247,0.1164763,0.10687967,0.04334894,0.04334073,0.042083334
