DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14423184,0.1442677,0.121851906,0.084190935,0.08421463,0.09032237
0.13386913,0.13393976,0.11860215,0.06728276,0.06730703,0.06805941
0.6476207,0.64768136,0.56405526,0.9908432,0.99083376,0.9795105
0.15558815,0.15564513,0.13440388,0.07008537,0.07009897,0.06895572
0.61774457,0.6178525,0.5425406,0.9862643,0.9862429,0.97437376
0.15670186,0.156747,0.13338341,0.08214395,0.08216413,0.08211295
0.13234071,0.1323307,0.11229642,0.07636243,0.076296434,0.075584225
0.15860021,0.15866408,0.13616164,0.07221852,0.072239906,0.07156403
0.14049643,0.14051366,0.11836928,0.07545514,0.075459026,0.07660299
0.11786358,0.11786859,0.10736795,0.043964162,0.04394835,0.042003527
