DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.5489391,0.54901284,0.47892064,0.9887354,0.9887372,0.97396016
0.11628811,0.11633701,0.107243344,0.060259085,0.06027128,0.0629385
0.11418815,0.11415304,0.09825478,0.05601427,0.05597863,0.052701887
0.11573888,0.115749374,0.106702685,0.044429105,0.04441587,0.04333651
0.44444358,0.44440672,0.37794414,0.9880867,0.9880804,0.977811
0.16417204,0.16424938,0.13878164,0.0790259,0.07907299,0.08029941
0.15727966,0.1572977,0.1350641,0.09696725,0.09689922,0.094645895
0.58796465,0.58809906,0.51778096,0.97814745,0.9781257,0.9616316
0.50033677,0.50054634,0.44909325,0.9723034,0.97229016,0.9538354
0.1416077,0.1415946,0.12009719,0.08893007,0.08889162,0.083994575
