DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11264304,0.112613164,0.10278426,0.045378134,0.045327816,0.042166464
0.39730796,0.3971907,0.337072,0.9956888,0.99568117,0.9918891
0.13626863,0.13626607,0.11484603,0.07438285,0.07436272,0.07360514
0.15378866,0.15383983,0.12962094,0.07913572,0.079168536,0.08089182
0.13847645,0.13847636,0.1160299,0.09400355,0.093966626,0.091133595
0.5751124,0.5751257,0.5016009,0.99794656,0.9979345,0.99589956
0.1269983,0.12708077,0.10993818,0.111114934,0.11118371,0.11054557
0.1600185,0.16009802,0.13633804,0.06760974,0.0676469,0.067567095
0.1213592,0.121395476,0.11258563,0.058838222,0.058836807,0.058495164
0.11171685,0.11167931,0.10005366,0.051098935,0.05102117,0.047331546
