DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.150497,0.15054056,0.1267891,0.07838477,0.07841155,0.07996211
0.4047284,0.4050936,0.38907754,0.7440814,0.74447924,0.6915821
0.43858254,0.4388956,0.3921534,0.7991544,0.7988095,0.7686614
0.10440693,0.104367405,0.09289984,0.047380034,0.047312416,0.04248033
0.13456413,0.1345586,0.11357981,0.08839112,0.08839131,0.08474177
0.12870015,0.12867472,0.108025245,0.066348895,0.06631539,0.063380316
0.1450689,0.14506003,0.124531366,0.0891921,0.08909719,0.08921271
0.11287121,0.1128602,0.10351748,0.042918973,0.042889208,0.040712785
0.10820446,0.108192354,0.09433938,0.059670866,0.05964682,0.04932134
0.51606935,0.5162707,0.46170485,0.9267043,0.9267462,0.8877356
