DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.117578365,0.11760693,0.10258161,0.07236318,0.07236841,0.05629326
0.11944077,0.11945243,0.11037202,0.048188083,0.04816025,0.044926167
0.94157994,0.9416332,0.87885755,0.72108495,0.72073746,0.6777043
0.8298135,0.8295264,0.71191764,0.99973875,0.9997372,0.999109
0.14966775,0.14978723,0.13062507,0.11350844,0.11355114,0.1199968
0.10957378,0.10955501,0.10066384,0.04485679,0.044787813,0.04018948
0.107958004,0.1079285,0.098753504,0.045202564,0.045129325,0.039997164
0.12078952,0.120880134,0.103828676,0.11061081,0.11073542,0.10739706
0.10859675,0.1085726,0.09965436,0.04471439,0.044643454,0.04003437
0.16134277,0.16145928,0.13872252,0.10800263,0.10804727,0.11405347
