DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.11827431,0.11832479,0.10822296,0.0589013,0.058917277,0.0606397
0.13889866,0.13889016,0.11892235,0.083328195,0.08323979,0.08305583
0.472152,0.47206014,0.40259504,0.9905764,0.9905552,0.98513997
0.49156564,0.491568,0.4355305,0.9717854,0.97176206,0.96276504
0.14639112,0.1464003,0.12391326,0.07776496,0.0777575,0.07641406
0.1123511,0.11233464,0.10309668,0.042847652,0.042811614,0.040665105
0.67832893,0.67831206,0.58224446,0.9906312,0.9906078,0.98099047
0.13371283,0.13373795,0.119299255,0.050836157,0.05083004,0.048615314
0.1322694,0.13226266,0.11155053,0.07211466,0.07206619,0.06951146
0.7416214,0.74138486,0.63212883,0.99831796,0.99831074,0.99590045
