DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.108611085,0.10856619,0.09731071,0.048478425,0.048399054,0.04425659
0.11654147,0.116555914,0.10748253,0.046246555,0.04623371,0.04554988
0.10583607,0.105786435,0.08907261,0.06061617,0.060578935,0.053496648
0.78761655,0.787549,0.61754555,0.26834932,0.2684868,0.25546578
0.68320507,0.6831161,0.5806997,0.99497354,0.9949566,0.9892435
0.15043515,0.15045244,0.12912564,0.0777514,0.07773931,0.07679638
0.55012673,0.55018616,0.49024445,0.95762247,0.9575646,0.93917984
0.12303374,0.123050295,0.11332296,0.053003583,0.052988764,0.051405832
0.13883144,0.13894401,0.12307114,0.09878633,0.09886316,0.105497435
0.5053532,0.5053745,0.44137126,0.9678695,0.9678496,0.95651513
