DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.124792404,0.12483477,0.11242582,0.04844538,0.04845274,0.047304634
0.8914448,0.8912075,0.80684435,0.99975926,0.9997575,0.9992525
0.7523389,0.7521601,0.6373897,0.99889576,0.99889094,0.9968794
0.14227529,0.14228207,0.12356443,0.07129828,0.07126355,0.06944651
0.99018043,0.9901947,0.9700717,0.45246097,0.45250544,0.4720733
0.16037543,0.16044056,0.13718756,0.076004796,0.07603174,0.075729966
0.12374456,0.123760164,0.11396424,0.050904933,0.05088862,0.048402272
0.11666485,0.116679765,0.10701338,0.04333302,0.043325633,0.04209657
0.14644682,0.14648846,0.12366789,0.084178425,0.08420589,0.08975739
0.78428406,0.7840879,0.6875975,0.99695086,0.99693686,0.9932571
