DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.5199238,0.519989,0.46732366,0.9527255,0.9526919,0.93599516
0.13903387,0.13903631,0.12021991,0.086125106,0.08607581,0.091286644
0.5441353,0.5441251,0.48237604,0.9735014,0.97343546,0.96309376
0.17207548,0.17211793,0.14845653,0.11212474,0.11210103,0.10866746
0.14211443,0.14214684,0.12458989,0.09105303,0.0910166,0.096828826
0.1597272,0.15979464,0.13679452,0.07251674,0.07254286,0.07206526
0.13111392,0.13110366,0.11114003,0.07786737,0.077842,0.08186469
0.12036429,0.12033331,0.103009224,0.059724163,0.059693042,0.05719193
0.13665272,0.13668801,0.12130607,0.051596683,0.051597573,0.049428675
0.15069433,0.15069874,0.13114084,0.09488482,0.09480742,0.09824773
