DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.112272754,0.11227094,0.10090139,0.057793792,0.05776535,0.0491795
0.9113247,0.9113716,0.8462044,0.9339431,0.93389124,0.90617865
0.1074904,0.10745717,0.09821155,0.045158993,0.045084324,0.03997351
0.88884425,0.88887876,0.8116962,0.98063695,0.98060226,0.9659667
0.1684209,0.16845271,0.14504343,0.1059995,0.10595028,0.10357696
0.106833644,0.10679355,0.09760969,0.04349778,0.043424767,0.039488584
0.6731587,0.67295325,0.5592422,0.9983618,0.998357,0.99559575
0.14204793,0.14211033,0.12446794,0.054873023,0.054886326,0.053529114
0.37431026,0.37438434,0.3299218,0.98084426,0.9808321,0.9702772
0.11056734,0.11057103,0.09552735,0.065918274,0.06591993,0.052884
