DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.62528497,0.62514454,0.53444785,0.99483794,0.99482644,0.9904595
0.15044825,0.15055276,0.1304239,0.113512866,0.113552816,0.119084604
0.12799218,0.12807977,0.116023846,0.08189282,0.0819492,0.08719322
0.12570338,0.12573314,0.11443171,0.067340665,0.067336366,0.056275964
0.9918149,0.99182826,0.9732696,0.3174819,0.31755498,0.34692368
0.1691827,0.16922395,0.14617117,0.11373375,0.1138719,0.108757004
0.12959133,0.12958147,0.10933726,0.07219965,0.07217791,0.072702736
0.14642657,0.14643534,0.12400114,0.07767396,0.07766525,0.07623973
0.14055742,0.14055865,0.1184339,0.07603019,0.0760147,0.07508234
0.11373452,0.11373148,0.10441515,0.042901076,0.042878218,0.041055262
