DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14721169,0.14728133,0.13002487,0.09998834,0.10006874,0.1013977
0.3851364,0.38538626,0.35076305,0.31833637,0.31829524,0.3096422
0.10649035,0.10644568,0.09048543,0.05673332,0.05669172,0.051404953
0.7309478,0.73094344,0.6353576,0.98115706,0.98111683,0.9669254
0.11780108,0.11785239,0.108127594,0.06011131,0.060127772,0.062287755
0.13972148,0.13975504,0.12229509,0.090624176,0.09059432,0.09610008
0.2975473,0.297664,0.26775596,0.9287391,0.92876476,0.914968
0.11695344,0.11696048,0.10812208,0.046974525,0.04693668,0.04351022
0.1636805,0.16377477,0.13850439,0.08704645,0.0870966,0.09103963
0.15746632,0.15748492,0.13508038,0.0981472,0.09811059,0.094625376
