DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13886654,0.13893837,0.121946126,0.06131789,0.061337557,0.06111846
0.1567724,0.15681285,0.1344986,0.08132176,0.08133024,0.080502756
0.5791996,0.57892436,0.47516903,0.9994216,0.99941957,0.99841917
0.119292974,0.119351126,0.10942143,0.064707525,0.06473022,0.067620076
0.6677748,0.6677401,0.5685806,0.9587433,0.958708,0.88780504
0.68386453,0.68367904,0.57343125,0.9993167,0.999314,0.9980195
0.51751107,0.5175401,0.44660038,0.9919252,0.9919228,0.9822556
0.13239111,0.13237706,0.11123478,0.071400195,0.0713596,0.06935069
0.1372941,0.13733855,0.119002074,0.09139335,0.0913888,0.09769933
0.110071495,0.11005472,0.10122815,0.04459273,0.044526305,0.04017697
