DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.108162686,0.10812115,0.089329846,0.071996026,0.07197331,0.06457214
0.6888056,0.6887492,0.5886985,0.9891306,0.9890963,0.97925204
0.6160764,0.61609215,0.5255776,0.9691622,0.96910834,0.9482897
0.14065768,0.14067784,0.12454912,0.058986,0.05897023,0.056677558
0.14038658,0.14040291,0.11832917,0.07541295,0.075415395,0.07639654
0.13435213,0.13435702,0.11975163,0.056919944,0.056891423,0.05422812
0.25704637,0.25721455,0.22664614,0.20706025,0.20713839,0.19115756
0.65344226,0.65330714,0.55393004,0.9964093,0.99639696,0.99233234
0.14994277,0.15000635,0.13021971,0.05869814,0.058718883,0.05725372
0.7099347,0.70976996,0.59849846,0.99622536,0.9962123,0.9911473
