DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12810437,0.12809156,0.112620994,0.061761007,0.06170468,0.059512526
0.13711448,0.13710606,0.115851164,0.070720434,0.070690416,0.069294155
0.16358879,0.16366793,0.138823,0.07411038,0.07415456,0.07453809
0.69254893,0.69250995,0.58891124,0.97780746,0.97775507,0.9587652
0.15630911,0.15633425,0.13356324,0.105754286,0.10574869,0.10195083
0.5313711,0.53141993,0.47618827,0.9579152,0.95788026,0.9418298
0.14988329,0.14992386,0.12644236,0.078396805,0.07842002,0.07941073
0.5848767,0.5848964,0.51815623,0.96754026,0.96747905,0.95067585
0.42991465,0.4299668,0.37685847,0.9581136,0.95802826,0.95059925
0.12668471,0.12673171,0.109900154,0.0934284,0.09344541,0.095807284
