DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12876199,0.1287446,0.10885551,0.07513666,0.07509226,0.0767299
0.10471228,0.10468536,0.09159432,0.054138474,0.05410354,0.046419922
0.10952784,0.10959553,0.09196224,0.096571855,0.09672208,0.08991884
0.14039278,0.1404789,0.12341213,0.07564577,0.07568087,0.077533536
0.107348256,0.107313566,0.09787949,0.045283914,0.045209847,0.039702855
0.99640393,0.9964045,0.98316884,0.55789644,0.5569149,0.3750906
0.15167284,0.15170453,0.12860113,0.0799781,0.07999125,0.07972992
0.13498798,0.13506791,0.119663045,0.07541763,0.07545237,0.07759978
0.4537073,0.4538449,0.40370563,0.9155618,0.91536754,0.8973878
0.15392204,0.15396011,0.13515775,0.09699498,0.09695285,0.102440126
