DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.1098984,0.10987867,0.10062574,0.0458271,0.04575881,0.040297642
0.13374938,0.13374427,0.113661624,0.07731041,0.07723675,0.07592431
0.12290217,0.12293027,0.111299425,0.044862106,0.044862837,0.043429494
0.15815921,0.1582842,0.13657337,0.105538726,0.10558962,0.11151463
0.81569856,0.8157343,0.72124034,0.97831845,0.97828174,0.9620316
0.8755831,0.87563384,0.7938074,0.9149715,0.9148459,0.88434017
0.13369133,0.13375069,0.11835192,0.05539135,0.05540492,0.054674514
0.12117942,0.12124064,0.11249913,0.07047683,0.07049306,0.07253723
0.13237119,0.13241936,0.12208177,0.05978992,0.05980076,0.05713227
0.109194875,0.10914982,0.09957948,0.045554463,0.04548459,0.04181166
