DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.14794157,0.14799225,0.12922329,0.059047356,0.059058066,0.057087116
0.14247264,0.14247337,0.120302014,0.07581029,0.07579167,0.07420052
0.7173807,0.7175177,0.6340515,0.9363519,0.9363316,0.9132058
0.6079928,0.6079154,0.52558404,0.9904708,0.9904461,0.98317426
0.9524074,0.9524375,0.9026715,0.9401736,0.9400949,0.91429543
0.13307162,0.1331406,0.11803283,0.06632136,0.06634458,0.06697534
0.48563913,0.48560026,0.42277312,0.9836582,0.9836285,0.97855556
0.11784333,0.11781176,0.093657464,0.084273994,0.08411556,0.08149679
0.12656325,0.12655848,0.11391574,0.051762607,0.051729087,0.04892435
0.5389373,0.539133,0.4742803,0.82585883,0.8262316,0.74860346
