DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12791799,0.1279767,0.11428519,0.060312014,0.060329985,0.060500454
0.14824049,0.14827451,0.12959565,0.067099296,0.06709374,0.065435074
0.14573528,0.14574723,0.12365163,0.097888105,0.0978835,0.0946858
0.10574403,0.105715506,0.090269074,0.059586246,0.05956463,0.050131235
0.12776916,0.12781814,0.11812617,0.0632235,0.063238114,0.060971007
0.10371827,0.10367857,0.089019425,0.055047896,0.055008125,0.048055854
0.10703608,0.10699498,0.09778547,0.043193363,0.043122936,0.03945573
0.10513946,0.10510073,0.090958215,0.052488174,0.052446567,0.047238197
0.94999045,0.95005107,0.9105948,0.9804483,0.9804296,0.97291845
0.106116526,0.10607527,0.09095027,0.055037733,0.054997187,0.049893733
