DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.12044163,0.12040982,0.09807849,0.08509455,0.0850443,0.081991516
0.20495774,0.20504802,0.17900933,0.14248012,0.14246535,0.13903977
0.69272405,0.69270784,0.5960546,0.99298155,0.9929648,0.984694
0.11326761,0.11321316,0.095315635,0.05888019,0.058836516,0.05478574
0.5684815,0.5685144,0.48870233,0.9876931,0.9876622,0.9789516
0.13149166,0.1314879,0.11073924,0.07234052,0.07233082,0.07366602
0.17384188,0.1738899,0.15019009,0.11674666,0.11673152,0.11264558
0.82569236,0.82551414,0.7308904,0.9972139,0.99719775,0.99337035
0.8532507,0.85299486,0.7674222,0.99959546,0.9995928,0.99891114
0.13814367,0.13815059,0.11659397,0.07475418,0.074746594,0.0749241
