DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.5468052,0.5468707,0.4700279,0.97107,0.9710389,0.95164806
0.119526714,0.119573444,0.10348728,0.09224893,0.092294596,0.092436865
0.105285935,0.10523479,0.09440336,0.04635875,0.046276685,0.041432086
0.1636797,0.16376211,0.1381167,0.07822244,0.078276366,0.08026182
0.1193701,0.11934598,0.10506607,0.056523256,0.0564694,0.054440275
0.65123963,0.65124327,0.5584949,0.978342,0.97828865,0.9629594
0.13363574,0.13370866,0.11597691,0.103898436,0.103929766,0.10691135
0.7735318,0.7733655,0.6617247,0.99822253,0.998214,0.99536955
0.15782781,0.15792769,0.13495706,0.076315194,0.07635883,0.07844958
0.91772765,0.9176518,0.85761714,0.9997244,0.9997223,0.99903786
