DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.94152635,0.94156075,0.88713044,0.9512158,0.9511365,0.930969
0.13056487,0.13054915,0.11242888,0.06540643,0.06537525,0.06386117
0.12740599,0.12739116,0.11161517,0.061408974,0.061357882,0.05961143
0.13585338,0.13593061,0.11790536,0.10574161,0.10577326,0.10909468
0.13151926,0.13151366,0.11101911,0.07266226,0.07264254,0.072837
0.13978903,0.13981517,0.12384601,0.056181833,0.056173198,0.0538691
0.15960838,0.15967898,0.13662396,0.06993246,0.06996116,0.069470644
0.947665,0.9476885,0.89247996,0.93468666,0.93457055,0.9061283
0.9004119,0.90047,0.83166414,0.9408102,0.9407308,0.92066073
0.54602647,0.5460667,0.47228858,0.98432684,0.9842898,0.97475564
