DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13580164,0.13585907,0.12508456,0.058058437,0.05806503,0.054836538
0.11271319,0.11270913,0.10396509,0.045072142,0.04501379,0.04098463
0.99971974,0.99972034,0.99851644,0.9336728,0.93332225,0.9124151
0.1644948,0.1645744,0.13922778,0.076855525,0.07690306,0.077785596
0.18215205,0.18222831,0.16037205,0.11927374,0.11935362,0.122395545
0.16948822,0.16954717,0.14905718,0.1102966,0.11035288,0.11262048
0.16414283,0.16422036,0.13873191,0.07921577,0.07926333,0.08056076
0.13383067,0.13382594,0.113749295,0.0773044,0.07723062,0.0758804
0.6030239,0.6028906,0.528559,0.9914446,0.99142843,0.9862146
0.14471243,0.14474891,0.122206986,0.083590075,0.083615705,0.089271255
