DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13940765,0.1394377,0.12180031,0.089606546,0.0895727,0.09549008
0.13168834,0.13167086,0.111024134,0.06656221,0.066532224,0.06485648
0.1168566,0.11681879,0.099531114,0.05985823,0.059827045,0.056503393
0.65074944,0.6505866,0.573365,0.99405295,0.9940345,0.98978496
0.15394415,0.15399033,0.13525948,0.09930817,0.099301495,0.10319646
0.10623195,0.10618725,0.09027771,0.056609273,0.056567535,0.051169746
0.6142461,0.6142129,0.5427869,0.98009455,0.9800606,0.96826637
0.16530932,0.16533515,0.14244872,0.103867374,0.10379614,0.10198975
0.15954137,0.15959755,0.1358663,0.08261937,0.08264733,0.08284742
0.11645399,0.11649997,0.10800317,0.058048733,0.05805465,0.059742283
