DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.156524,0.15652876,0.13483575,0.09886923,0.09876525,0.09864933
0.13046096,0.13044295,0.10989504,0.07229688,0.072255306,0.06795061
0.13636218,0.13646857,0.12194382,0.12449762,0.12457505,0.13077794
0.11906914,0.1190869,0.10982061,0.050480705,0.050466243,0.049703497
0.3571689,0.35742593,0.3383017,0.8191622,0.81949323,0.74430245
0.70324606,0.70319504,0.59915644,0.9881243,0.9880959,0.97533756
0.13971293,0.13971916,0.11792137,0.07564859,0.07564047,0.07540074
0.26806498,0.2682027,0.24825403,0.53607416,0.5363256,0.43364725
0.31979212,0.32004896,0.29584098,0.8402659,0.8401827,0.82681257
0.1790563,0.17911048,0.1576092,0.117812134,0.117798544,0.119836085
