DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.42132002,0.42151716,0.39794832,0.8621506,0.86229527,0.6868928
0.24452296,0.24462594,0.21484712,0.20404555,0.20386164,0.19088614
0.56367815,0.5636113,0.497503,0.98611397,0.986085,0.97972935
0.11752567,0.11748136,0.09828568,0.06309952,0.06305499,0.05864117
0.1392735,0.13927566,0.11905899,0.08167097,0.08158199,0.08054241
0.110087015,0.110053085,0.10077026,0.04389546,0.04384251,0.040695135
0.49012938,0.49027088,0.4326316,0.7868425,0.786552,0.7345075
0.14159775,0.14165261,0.12434017,0.053657964,0.053669102,0.05196341
0.120409064,0.12037926,0.1033196,0.059259105,0.05922469,0.05682061
0.73817736,0.737979,0.621583,0.99880445,0.9987998,0.99658614
