DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.13206385,0.1320588,0.11157989,0.0732826,0.07322919,0.07104347
0.14926803,0.14927718,0.12710902,0.09947652,0.09946882,0.095690235
0.15837862,0.15844162,0.13606581,0.07235389,0.072374225,0.07165031
0.117821276,0.11782104,0.108545005,0.046862334,0.046838067,0.04446194
0.48455954,0.484588,0.41601795,0.9889385,0.9889307,0.97858226
0.30488017,0.30507562,0.28909954,0.6635853,0.66409117,0.5796736
0.13351274,0.13354203,0.119061396,0.050082926,0.050081003,0.047942426
0.11569498,0.115715876,0.10663921,0.045106314,0.045099758,0.04486009
0.54594266,0.546111,0.4830427,0.95929843,0.9593084,0.9293724
0.1317799,0.13177013,0.11159227,0.07522974,0.0751692,0.07427572
