DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.3812076,0.38138154,0.36136958,0.81481314,0.8150374,0.64906615
0.15208496,0.15218756,0.13165197,0.11165338,0.11169315,0.11727458
0.39488667,0.39518625,0.37678173,0.78259706,0.7830209,0.7032363
0.120746404,0.12070439,0.10170821,0.060262095,0.06022759,0.057510927
0.1502363,0.15024805,0.12801406,0.100423284,0.10041667,0.096699
0.15727311,0.15728197,0.13548622,0.09895604,0.09885499,0.09849298
0.49968117,0.4998805,0.44622993,0.9644268,0.9644306,0.9395509
0.13447478,0.13452879,0.12392616,0.05623938,0.056239456,0.052669488
0.14275646,0.14278738,0.120541565,0.08279295,0.08281698,0.08852211
0.46190995,0.4618869,0.39781013,0.9950032,0.99499536,0.9900272
