DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.6006292,0.6006935,0.5193884,0.9859379,0.98591524,0.97370726
0.14623427,0.14624716,0.12591018,0.07503877,0.07501646,0.074099146
0.51865137,0.51864797,0.44252267,0.9906272,0.99060607,0.9833893
0.12151927,0.12147654,0.10166077,0.062447555,0.06240753,0.059078056
0.15438807,0.15440173,0.13487148,0.09729805,0.097230285,0.10107517
0.17695367,0.17701076,0.15560822,0.11610017,0.11611373,0.11881808
0.15300834,0.15306653,0.12903973,0.08537916,0.08541326,0.090395875
0.38346887,0.38360035,0.36876535,0.855401,0.85557497,0.8019665
0.10786866,0.10783956,0.098806866,0.044917773,0.044844512,0.04006954
0.13392921,0.13397905,0.12289773,0.055037227,0.055025935,0.048848193
