DIF_a_Group1Group2,DIF_a_Group1Group3,DIF_a_Group2Group3,DIF_b_Group1Group2,DIF_b_Group1Group3,DIF_b_Group2Group3
0.109666735,0.109660566,0.096008055,0.06087829,0.060858358,0.050103992
0.40331185,0.40369695,0.39044878,0.6613455,0.6617015,0.6009376
0.6987625,0.6986822,0.61539507,0.988639,0.9886002,0.9789999
0.19246134,0.19253984,0.16676383,0.13422596,0.13419323,0.12973079
0.14126755,0.14129335,0.12496231,0.05791779,0.05790778,0.05562626
0.20479771,0.2048852,0.17916353,0.14112721,0.14111093,0.13832606
0.13403717,0.13403796,0.11446388,0.08112228,0.08109735,0.08630516
0.6758377,0.6756434,0.59297806,0.9963969,0.99638647,0.9934176
0.20893638,0.209032,0.18382755,0.1452836,0.14526083,0.14297587
0.10686406,0.10683488,0.09078728,0.06186373,0.06184847,0.052296214
